frame,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
1,0.5465003848075867,0.070363350212574,-0.6914399862289429,0.9990944862365723,0.5644277334213257,0.03082430362701416,-0.6528286337852478,0.9986557960510254,0.5756587982177734,0.03186142444610596,-0.6528117656707764,0.9986925721168518,0.5860866904258728,0.032992422580718994,-0.6529961824417114,0.9986107349395752,0.5283651351928711,0.034262001514434814,-0.655779242515564,0.998802900314331,0.5169054269790649,0.03703421354293823,-0.6559476852416992,0.9988735318183899,0.5071216821670532,0.03982675075531006,-0.6560880541801453,0.998872697353363,0.6017221808433533,0.0508609414100647,-0.3997188210487366,0.9978588223457336,0.4988977313041687,0.05921417474746704,-0.4121394157409668,0.9987053871154785,0.5747416019439697,0.11975884437561035,-0.5914331674575806,0.9991216063499451,0.5322636365890503,0.1203681230545044,-0.5956093072891235,0.9993425011634827,0.686928391456604,0.28352421522140503,-0.2539229094982147,0.999583899974823,0.43326228857040405,0.3125151991844177,-0.2621099054813385,0.9996273517608643,0.7169135212898254,0.5595017671585083,-0.1601262390613556,0.9829278588294983,0.36676961183547974,0.6006784439086914,-0.16887058317661285,0.9730986952781677,0.746576189994812,0.7908096313476562,-0.34746164083480835,0.8640051484107971,0.26080888509750366,0.862506628036499,-0.30836230516433716,0.7776975035667419,0.7691968679428101,0.8675750494003296,-0.40985578298568726,0.7625536322593689,0.2255249321460724,0.9305570125579834,-0.34506237506866455,0.6861974000930786,0.7487282752990723,0.8676866888999939,-0.47972527146339417,0.8130047917366028,0.23331928253173828,0.9475489854812622,-0.44209057092666626,0.7365050315856934,0.7358668446540833,0.8448755741119385,-0.3824613392353058,0.812531054019928,0.2496931552886963,0.9218779802322388,-0.3503190577030182,0.7508611083030701,0.6674901247024536,0.795079231262207,0.019751083105802536,0.9465949535369873,0.5330246090888977,0.8127307295799255,-0.01794637367129326,0.9478343725204468,0.6865887641906738,1.1391956806182861,-0.20237517356872559,0.13787336647510529,0.5433623194694519,1.1483891010284424,-0.25645023584365845,0.1482311338186264,0.6653935313224792,1.4397189617156982,0.08320673555135727,0.025262676179409027,0.5407525897026062,1.4885525703430176,-0.12047253549098969,0.03808566927909851,0.6588470339775085,1.4819691181182861,0.11413630098104477,0.023164868354797363,0.5342785120010376,1.5365376472473145,-0.10894341766834259,0.022339027374982834,0.6677057147026062,1.5598853826522827,-0.03383630886673927,0.022016415372490883,0.57087641954422,1.6104142665863037,-0.3179306983947754,0.02441077120602131
2,0.5505862236022949,0.06684784591197968,-0.602368175983429,0.9991214275360107,0.5671409368515015,0.029084056615829468,-0.5564396381378174,0.9986876845359802,0.5778853297233582,0.02999325469136238,-0.5564590692520142,0.9987279772758484,0.5879967212677002,0.03111341968178749,-0.5564988255500793,0.9986459016799927,0.5329254865646362,0.03214981034398079,-0.5691884756088257,0.9988269805908203,0.521194577217102,0.034748636186122894,-0.5692951679229736,0.9988982677459717,0.5107818245887756,0.03732551261782646,-0.5694409608840942,0.9988927841186523,0.6028198003768921,0.049651626497507095,-0.29587626457214355,0.9979144930839539,0.49994292855262756,0.05759201571345329,-0.3524869382381439,0.9987283945083618,0.5763579607009888,0.11395557224750519,-0.5023607611656189,0.9991535544395447,0.5343567132949829,0.11436975747346878,-0.519506573677063,0.9993657469749451,0.6872653365135193,0.2837824821472168,-0.1380603313446045,0.9996015429496765,0.43374180793762207,0.3136342763900757,-0.25051349401474,0.999643087387085,0.7168188691139221,0.561503529548645,-0.004791579209268093,0.9813055992126465,0.36676979064941406,0.604303777217865,-0.1377294957637787,0.9737148880958557,0.7447482943534851,0.792915403842926,-0.1674121916294098,0.8534994721412659,0.28345054388046265,0.8854580521583557,-0.21813444793224335,0.7800411581993103,0.7657457590103149,0.8683271408081055,-0.21860165894031525,0.7499334216117859,0.2545577883720398,0.9564985632896423,-0.25455281138420105,0.6879764199256897,0.7487328052520752,0.8681541085243225,-0.2894214987754822,0.8029797673225403,0.2780176103115082,0.961358904838562,-0.34244197607040405,0.7388099431991577,0.7358136177062988,0.8451518416404724,-0.2035481184720993,0.8030805587768555,0.2953374683856964,0.9422525763511658,-0.25534895062446594,0.7527763247489929,0.6671496033668518,0.8059486746788025,0.048811305314302444,0.9416145086288452,0.5330085158348083,0.827536404132843,-0.04618287459015846,0.9435629844665527,0.691006064414978,1.1800228357315063,-0.057935457676649094,0.13518750667572021,0.5445851683616638,1.169658899307251,-0.2720690369606018,0.15121880173683167,0.6717196702957153,1.4987404346466064,0.22976338863372803,0.025864984840154648,0.5450547933578491,1.5282578468322754,-0.18524014949798584,0.04056200385093689,0.6633443832397461,1.5472064018249512,0.2609134316444397,0.023173585534095764,0.5372948050498962,1.5800302028656006,-0.1798349916934967,0.02257891371846199,0.6869595646858215,1.6173319816589355,0.1113407239317894,0.0224504042416811,0.5907838344573975,1.6518934965133667,-0.41883498430252075,0.02572501450777054
3,0.5553139448165894,0.06642833352088928,-0.5296453237533569,0.9991979002952576,0.5714176893234253,0.029048580676317215,-0.4876839518547058,0.9988027811050415,0.5819871425628662,0.029947888106107712,-0.48756590485572815,0.9988404512405396,0.591903805732727,0.03107997216284275,-0.4877716898918152,0.9987654089927673,0.5378948450088501,0.031975649297237396,-0.5022995471954346,0.9989266991615295,0.5262750387191772,0.03445105254650116,-0.5025378465652466,0.9989914894104004,0.5157769918441772,0.03689735382795334,-0.5027846097946167,0.9989845752716064,0.6065192222595215,0.04966044798493385,-0.2513432502746582,0.998103141784668,0.5033579468727112,0.05743927136063576,-0.3113197088241577,0.9988383054733276,0.5802911520004272,0.11182146519422531,-0.4383973181247711,0.9992290735244751,0.5381970405578613,0.1124914139509201,-0.456738144159317,0.9994197487831116,0.6888630986213684,0.2840878367424011,-0.09246275573968887,0.9996326565742493,0.43991661071777344,0.31353309750556946,-0.24626858532428741,0.9996678233146667,0.7167981863021851,0.5630688071250916,0.06757350265979767,0.9825975894927979,0.36740240454673767,0.595913827419281,-0.1189909428358078,0.9758996367454529,0.7390679121017456,0.7946797609329224,-0.07597433030605316,0.8648039102554321,0.30914273858070374,0.8835472464561462,-0.17334778606891632,0.7986626625061035,0.758438766002655,0.8714160323143005,-0.11655183136463165,0.7678329944610596,0.28200310468673706,0.9574232697486877,-0.21113832294940948,0.7129835486412048,0.7431131601333618,0.8684378862380981,-0.19181488454341888,0.8171879649162292,0.3096539378166199,0.9623554348945618,-0.28702443838119507,0.759799063205719,0.7307762503623962,0.8453273773193359,-0.11301691830158234,0.8181511163711548,0.3218628466129303,0.9406886696815491,-0.20575138926506042,0.7730537056922913,0.6643732786178589,0.8226351141929626,0.06552580744028091,0.9459194540977478,0.5305405855178833,0.8320783376693726,-0.06271813809871674,0.947679340839386,0.6899892687797546,1.2199065685272217,0.03426608815789223,0.14470823109149933,0.5398164987564087,1.2098973989486694,-0.13882267475128174,0.1773856282234192,0.6652899980545044,1.5633931159973145,0.3176807165145874,0.027087459340691566,0.5323979258537292,1.5800827741622925,-0.04459372162818909,0.043794069439172745,0.6546889543533325,1.6177865266799927,0.35250312089920044,0.024231698364019394,0.5197268128395081,1.6363774538040161,-0.033790186047554016,0.023736856877803802,0.6852610111236572,1.6842219829559326,0.23099935054779053,0.021864278241991997,0.5895811319351196,1.707448124885559,-0.24046382308006287,0.025230390951037407
4,0.5635266304016113,0.0688929483294487,-0.564642071723938,0.9992322325706482,0.5770651698112488,0.033077873289585114,-0.5257185697555542,0.9988555908203125,0.5866454839706421,0.03358073905110359,-0.5257077813148499,0.9988898038864136,0.5959305763244629,0.0341716967523098,-0.525932788848877,0.998818039894104,0.5455138683319092,0.03586063161492348,-0.537788450717926,0.9989702701568604,0.5345501899719238,0.03798281028866768,-0.5379894375801086,0.9990312457084656,0.5245376825332642,0.040220558643341064,-0.5382009744644165,0.9990255832672119,0.6081078052520752,0.052035074681043625,-0.2891013026237488,0.9981725215911865,0.5114911794662476,0.06166740506887436,-0.3363352417945862,0.9988927245140076,0.5864294767379761,0.11191131174564362,-0.47134989500045776,0.999244749546051,0.5466972589492798,0.11263780295848846,-0.4863453805446625,0.9994308948516846,0.6923092603683472,0.2847459018230438,-0.12193272262811661,0.9995961785316467,0.44583582878112793,0.31353235244750977,-0.2657967209815979,0.9996443390846252,0.7168750762939453,0.5629841089248657,0.023287391290068626,0.9823569655418396,0.37339338660240173,0.5950254201889038,-0.1260460913181305,0.9773228764533997,0.7389567494392395,0.7912188768386841,-0.1375407725572586,0.8729105591773987,0.336653470993042,0.880376935005188,-0.18236710131168365,0.8133852481842041,0.7573552131652832,0.8705368041992188,-0.18518546223640442,0.7816953063011169,0.31768426299095154,0.9617647528648376,-0.2187107354402542,0.7325990796089172,0.7432519793510437,0.8649193644523621,-0.2604740560054779,0.8276461362838745,0.3453066945075989,0.966474175453186,-0.2987697422504425,0.7759411931037903,0.7308059930801392,0.8433878421783447,-0.17468169331550598,0.8295470476150513,0.36065348982810974,0.9397817254066467,-0.21491727232933044,0.7887934446334839,0.6652591824531555,0.8271628618240356,0.07155617326498032,0.9486026167869568,0.5298362970352173,0.8408470749855042,-0.06889556348323822,0.9504391551017761,0.6917511224746704,1.2262039184570312,0.06495052576065063,0.155055969953537,0.540873646736145,1.2481763362884521,-0.10607326030731201,0.20800115168094635,0.6652909517288208,1.5573174953460693,0.36665773391723633,0.029971113428473473,0.5321457386016846,1.6090515851974487,0.0044645993039011955,0.04994915798306465,0.6534604430198669,1.6068572998046875,0.40177303552627563,0.026138214394450188,0.5182753205299377,1.6592801809310913,0.015651755034923553,0.025403261184692383,0.694045901298523,1.6782667636871338,0.2820993959903717,0.02338751032948494,0.5890026092529297,1.7416456937789917,-0.19124950468540192,0.02751273289322853
5,0.5680074095726013,0.07085594534873962,-0.54180908203125,0.9992960691452026,0.5815591216087341,0.0369328148663044,-0.5064049363136292,0.9989475607872009,0.5909732580184937,0.03734854236245155,-0.5064390897750854,0.9989783763885498,0.6000506281852722,0.03769376501441002,-0.5065821409225464,0.9989116787910461,0.5499606728553772,0.03938578441739082,-0.5218411684036255,0.9990513920783997,0.5393685698509216,0.04124552756547928,-0.5220144987106323,0.999107301235199,0.5297399759292603,0.04320798069238663,-0.5221496224403381,0.9991016983985901,0.6109564900398254,0.05469639226794243,-0.2823980152606964,0.9983159303665161,0.5172845125198364,0.06466174870729446,-0.3415210545063019,0.9989821910858154,0.5907716751098633,0.11203022301197052,-0.45203691720962524,0.9993041753768921,0.5513067841529846,0.11276110261678696,-0.4706917405128479,0.9994746446609497,0.6945597529411316,0.2850903272628784,-0.10629744827747345,0.9996066689491272,0.45263195037841797,0.3133622109889984,-0.2739028334617615,0.9996578693389893,0.7193030118942261,0.5625321865081787,0.04586878791451454,0.9817421436309814,0.38577374815940857,0.5919535160064697,-0.14090581238269806,0.9789476990699768,0.739416241645813,0.7900151014328003,-0.11978659778833389,0.8797090649604797,0.35343241691589355,0.8650982975959778,-0.2060948610305786,0.8285156488418579,0.757714569568634,0.8687631487846375,-0.16293606162071228,0.7938753366470337,0.33702224493026733,0.9600843191146851,-0.244754821062088,0.7530818581581116,0.7443808913230896,0.8637662529945374,-0.24176013469696045,0.8370304107666016,0.3637063205242157,0.9657222032546997,-0.3254399299621582,0.7930194735527039,0.7319197654724121,0.8390136957168579,-0.1578962504863739,0.8395437002182007,0.3787462115287781,0.9344871044158936,-0.23906028270721436,0.8050540685653687,0.6677610278129578,0.8281828761100769,0.07718582451343536,0.9524515867233276,0.5315205454826355,0.8410838842391968,-0.07462672144174576,0.9542617797851562,0.700729250907898,1.2161288261413574,0.10715323686599731,0.1717190444469452,0.5515708327293396,1.2456600666046143,-0.07305161654949188,0.24889437854290009,0.6712278127670288,1.5420445203781128,0.3869031071662903,0.03830389678478241,0.543197512626648,1.6002694368362427,0.041262127459049225,0.06511320173740387,0.6566839814186096,1.5907231569290161,0.41871213912963867,0.03128715604543686,0.5284003019332886,1.6491583585739136,0.051715053617954254,0.03081466257572174,0.7102420926094055,1.6629812717437744,0.29987698793411255,0.02930794097483158,0.6028476357460022,1.7336009740829468,-0.14921912550926208,0.03481839969754219
6,0.5738193392753601,0.07246477156877518,-0.5123618841171265,0.9993636012077332,0.5882285833358765,0.0384850911796093,-0.4783443808555603,0.9990475177764893,0.5975258350372314,0.03911878541111946,-0.47834768891334534,0.9990754127502441,0.6071172952651978,0.039651643484830856,-0.4785897135734558,0.9990144371986389,0.5582359433174133,0.040038399398326874,-0.49483197927474976,0.9991407990455627,0.547355055809021,0.04163793846964836,-0.4950827956199646,0.9991914629936218,0.537235677242279,0.043436355888843536,-0.49524053931236267,0.9991856813430786,0.6183503270149231,0.056787267327308655,-0.2637641131877899,0.9984762072563171,0.5241303443908691,0.06514759361743927,-0.3321211040019989,0.9990789890289307,0.5951765775680542,0.11232884228229523,-0.4266078472137451,0.9993707537651062,0.5561210513114929,0.11291827261447906,-0.4470463693141937,0.9995245337486267,0.6960381269454956,0.28601786494255066,-0.10251877456903458,0.9996376037597656,0.45848551392555237,0.3121122419834137,-0.2733246982097626,0.9996856451034546,0.7233512997627258,0.562511146068573,0.04959990456700325,0.9828696250915527,0.39823678135871887,0.5904870629310608,-0.1522006392478943,0.9807386994361877,0.7410838603973389,0.7931149005889893,-0.11576145887374878,0.8886874318122864,0.3839269280433655,0.844671368598938,-0.2074720859527588,0.84352046251297,0.7583301067352295,0.8708205819129944,-0.15414942800998688,0.8085058331489563,0.3674916625022888,0.9421085715293884,-0.263145387172699,0.7736862301826477,0.7468482255935669,0.86722332239151,-0.23286128044128418,0.8486799597740173,0.3962631821632385,0.9444705247879028,-0.33898022770881653,0.8102537989616394,0.7348209023475647,0.8431081771850586,-0.1525743305683136,0.8515634536743164,0.40873879194259644,0.9094831347465515,-0.25074246525764465,0.8214482069015503,0.6686800122261047,0.8264715075492859,0.07429786771535873,0.9568010568618774,0.5315215587615967,0.8406493663787842,-0.0720103457570076,0.9584768414497375,0.7007719278335571,1.208052396774292,0.14842917025089264,0.2017318159341812,0.5558269619941711,1.2366478443145752,-0.03507385402917862,0.2989603579044342,0.677941083908081,1.5372546911239624,0.403315007686615,0.04836993291974068,0.5556884407997131,1.589249849319458,0.08785173296928406,0.0825587660074234,0.6648653745651245,1.5890653133392334,0.43409234285354614,0.03754480555653572,0.5444136261940002,1.6405600309371948,0.10121424496173859,0.03822328522801399,0.7141506671905518,1.657110571861267,0.3213079869747162,0.03295382484793663,0.6095741391181946,1.7186696529388428,-0.08338557928800583,0.03897947072982788
7,0.5778266191482544,0.07367702573537827,-0.46290192008018494,0.9994149208068848,0.5917733907699585,0.040450431406497955,-0.42663851380348206,0.9991207122802734,0.6005016565322876,0.041235487908124924,-0.4266809821128845,0.9991465210914612,0.6094405055046082,0.04177603870630264,-0.42685747146606445,0.9990894198417664,0.5625056028366089,0.041354455053806305,-0.44254380464553833,0.9992028474807739,0.5518127679824829,0.042778510600328445,-0.4427022337913513,0.9992492198944092,0.542119562625885,0.044322796165943146,-0.442840039730072,0.9992422461509705,0.6195055842399597,0.059070341289043427,-0.2071785032749176,0.9985911250114441,0.5292514562606812,0.06605084985494614,-0.2748912274837494,0.9991464018821716,0.5979875922203064,0.11237116158008575,-0.3757266402244568,0.9994168877601624,0.5599533319473267,0.11302638798952103,-0.3956016004085541,0.9995568990707397,0.6964995861053467,0.2877418100833893,-0.049716025590896606,0.9996470212936401,0.46186715364456177,0.31088560819625854,-0.23117399215698242,0.9996953010559082,0.7233222723007202,0.5625995397567749,0.08178424090147018,0.9820544123649597,0.4012428820133209,0.5869261026382446,-0.13533107936382294,0.9819764494895935,0.74116450548172,0.7934206128120422,-0.09322593361139297,0.8918303847312927,0.3906322121620178,0.8332530856132507,-0.19855239987373352,0.8551572561264038,0.7588673233985901,0.8708087205886841,-0.13511988520622253,0.8148525357246399,0.37316522002220154,0.9251156449317932,-0.2514594495296478,0.7890197038650513,0.7487629652023315,0.8673598766326904,-0.21539680659770966,0.8537008762359619,0.4060065746307373,0.927440345287323,-0.3171336054801941,0.8230841159820557,0.7363542914390564,0.843232274055481,-0.1318437159061432,0.8571782112121582,0.4160465598106384,0.8949609994888306,-0.22999851405620575,0.8335844874382019,0.6686553955078125,0.8255765438079834,0.0722486600279808,0.9595461487770081,0.5307909250259399,0.8395734429359436,-0.06992272287607193,0.9611774682998657,0.7024075984954834,1.1876332759857178,0.10865020751953125,0.21457016468048096,0.5553334951400757,1.2321877479553223,-0.06546001136302948,0.3275837302207947,0.6774863004684448,1.534135103225708,0.3484577536582947,0.055337585508823395,0.5552835464477539,1.586130976676941,0.05494188517332077,0.09405135363340378,0.6646932363510132,1.5858367681503296,0.37638604640960693,0.04002794995903969,0.5452954173088074,1.6373920440673828,0.06589236110448837,0.04198075085878372,0.7097567915916443,1.6533966064453125,0.24811847507953644,0.03786323964595795,0.6060713529586792,1.7144131660461426,-0.12742407619953156,0.04516492784023285
8,0.5770023465156555,0.07921061664819717,-0.48006629943847656,0.9994649887084961,0.5914000272750854,0.04545844718813896,-0.4466628134250641,0.9991922378540039,0.60047447681427,0.04638703167438507,-0.4467642307281494,0.9992162585258484,0.6091646552085876,0.046961911022663116,-0.4468732476234436,0.9991627931594849,0.5611729621887207,0.04540003091096878,-0.4611039161682129,0.9992647171020508,0.5508012771606445,0.046539511531591415,-0.4612351953983307,0.9993071556091309,0.5415170788764954,0.04797828942537308,-0.46132373809814453,0.9992991089820862,0.6199272871017456,0.06363934278488159,-0.23416760563850403,0.9987059831619263,0.5298112034797668,0.06931367516517639,-0.2933901846408844,0.9992136359214783,0.5982783436775208,0.11499848961830139,-0.39563724398612976,0.999465823173523,0.5598405599594116,0.11517038941383362,-0.4131801128387451,0.9995923042297363,0.697341799736023,0.2894034683704376,-0.07521534711122513,0.9996610283851624,0.465048611164093,0.3103812634944916,-0.2357715368270874,0.9997084736824036,0.723246693611145,0.5620765089988708,0.055394917726516724,0.979841411113739,0.40506473183631897,0.5829104781150818,-0.1391533762216568,0.9829840660095215,0.7412446737289429,0.7946646809577942,-0.11175961792469025,0.8893120288848877,0.39916422963142395,0.8271424770355225,-0.20923535525798798,0.8642076849937439,0.7590667009353638,0.87080317735672,-0.15168115496635437,0.8141955137252808,0.380871444940567,0.9187076091766357,-0.2583449184894562,0.8005661964416504,0.7489146590232849,0.8674939274787903,-0.2305515557527542,0.8531113266944885,0.413766473531723,0.9208019971847534,-0.3260340690612793,0.8327582478523254,0.7366283535957336,0.8432760834693909,-0.1489100158214569,0.8570402264595032,0.42395177483558655,0.8915064930915833,-0.23953457176685333,0.8425881266593933,0.6686690449714661,0.8249776363372803,0.07025226205587387,0.9623413681983948,0.5302874445915222,0.839272141456604,-0.0679941326379776,0.9639182686805725,0.7019971609115601,1.1835366487503052,0.11884446442127228,0.23229971528053284,0.5551990270614624,1.227764368057251,-0.06065872311592102,0.3623562157154083,0.6766372919082642,1.52982759475708,0.3386249840259552,0.07032358646392822,0.5562425851821899,1.5807512998580933,0.061151135712862015,0.11467579752206802,0.6637284755706787,1.5803396701812744,0.3629962205886841,0.046458132565021515,0.547598123550415,1.6324095726013184,0.07119960337877274,0.05011371895670891,0.7072461843490601,1.6490036249160767,0.23099546134471893,0.049285490065813065,0.6043190360069275,1.708237886428833,-0.11706821620464325,0.05717024952173233
9,0.577463686466217,0.08475910872220993,-0.4713417887687683,0.9995144009590149,0.5913697481155396,0.05220234394073486,-0.4408603608608246,0.9992650151252747,0.6004367470741272,0.05331878736615181,-0.4409100413322449,0.9992870688438416,0.60882169008255,0.053745392709970474,-0.44110774993896484,0.9992376565933228,0.5612174272537231,0.051563311368227005,-0.4551542401313782,0.9993293285369873,0.5512324571609497,0.05260540544986725,-0.45536619424819946,0.9993680715560913,0.5423756837844849,0.05383460968732834,-0.45551997423171997,0.9993598461151123,0.6196205019950867,0.06994188576936722,-0.24158640205860138,0.9988240599632263,0.5312120914459229,0.07570906728506088,-0.29938748478889465,0.999284565448761,0.5987359285354614,0.1176425889134407,-0.39181283116340637,0.9995152950286865,0.5608609914779663,0.11818097531795502,-0.4090292453765869,0.9996293783187866,0.6972892880439758,0.2919892370700836,-0.08532002568244934,0.9996877312660217,0.4664028584957123,0.3101653456687927,-0.23851720988750458,0.9997320771217346,0.725369930267334,0.560007631778717,0.06844103336334229,0.9812405705451965,0.40456900000572205,0.5707959532737732,-0.13798384368419647,0.9844744205474854,0.7413036227226257,0.7949365377426147,-0.0740220695734024,0.897824227809906,0.4049108028411865,0.8201932907104492,-0.19822637736797333,0.8764743208885193,0.7588495016098022,0.8709231615066528,-0.10852464288473129,0.8274473547935486,0.38854819536209106,0.9123498201370239,-0.24765630066394806,0.8177309036254883,0.7488247156143188,0.867750883102417,-0.1866629421710968,0.8635991811752319,0.42085179686546326,0.914192795753479,-0.30694860219955444,0.8470993638038635,0.7366005778312683,0.8436185121536255,-0.10901335626840591,0.8676097989082336,0.43012651801109314,0.8868459463119507,-0.2233578860759735,0.856120765209198,0.6678827404975891,0.8210756182670593,0.06864018738269806,0.9656919836997986,0.5281698703765869,0.8299879431724548,-0.0664084181189537,0.967160165309906,0.7016909122467041,1.1686424016952515,0.12688270211219788,0.2590647339820862,0.5549495816230774,1.224612832069397,-0.04462989792227745,0.40117213129997253,0.6770582795143127,1.5292668342590332,0.33263668417930603,0.07981733232736588,0.5582402944564819,1.5738203525543213,0.06105805188417435,0.1280180960893631,0.6655732989311218,1.5774163007736206,0.35738205909729004,0.05146370083093643,0.5507209300994873,1.6262776851654053,0.0718391090631485,0.056109823286533356,0.7062144875526428,1.645200252532959,0.23917433619499207,0.052734047174453735,0.6042004823684692,1.6998178958892822,-0.10292379558086395,0.06042512506246567
10,0.5781806111335754,0.09109088778495789,-0.4376247525215149,0.9995546340942383,0.5919338464736938,0.059606391936540604,-0.4056948125362396,0.9993235468864441,0.6007885932922363,0.06075021252036095,-0.4057198166847229,0.9993446469306946,0.6087777614593506,0.06150741130113602,-0.4058094024658203,0.9992984533309937,0.5621699094772339,0.05917288362979889,-0.4165573716163635,0.9993785619735718,0.5525109767913818,0.060222186148166656,-0.41671204566955566,0.9994141459465027,0.5440225005149841,0.06140480190515518,-0.41688498854637146,0.9994047284126282,0.6195676326751709,0.07895900309085846,-0.20817561447620392,0.9989209175109863,0.5329280495643616,0.08335073292255402,-0.2525610625743866,0.999338686466217,0.5989807844161987,0.12137912213802338,-0.3595470190048218,0.9995562434196472,0.5617348551750183,0.12277486175298691,-0.3729594349861145,0.9996586441993713,0.6975098848342896,0.29868561029434204,-0.061966050416231155,0.9997091293334961,0.46843773126602173,0.31015923619270325,-0.20337887108325958,0.9997513294219971,0.7252905368804932,0.562975287437439,0.08753915131092072,0.9819505214691162,0.4059712290763855,0.5660509467124939,-0.10103105008602142,0.985660195350647,0.741642415523529,0.7981702089309692,-0.056212373077869415,0.9029065370559692,0.410325288772583,0.8098191618919373,-0.17048074305057526,0.8865759968757629,0.7588229775428772,0.8731763958930969,-0.09475047141313553,0.8352837562561035,0.4005167484283447,0.8997877836227417,-0.22293110191822052,0.8313956260681152,0.7489078044891357,0.8692274689674377,-0.17233428359031677,0.8700075149536133,0.4278353154659271,0.9006132483482361,-0.2765369117259979,0.8585797548294067,0.7368959188461304,0.844829261302948,-0.09201294928789139,0.8743587732315063,0.4350751042366028,0.8732312917709351,-0.19406527280807495,0.8669686317443848,0.6660200953483582,0.8209978938102722,0.06802073866128922,0.9680088758468628,0.5249944925308228,0.8276990652084351,-0.06586529314517975,0.9694742560386658,0.6997160315513611,1.1537957191467285,0.09922729432582855,0.2706794738769531,0.5491589903831482,1.2174595594406128,-0.05923985317349434,0.4192661941051483,0.6742132902145386,1.5272510051727295,0.30186110734939575,0.08363114297389984,0.5549890398979187,1.5638606548309326,0.044131528586149216,0.13253408670425415,0.6643703579902649,1.5747157335281372,0.31979772448539734,0.05252871289849281,0.5488517880439758,1.6165298223495483,0.056789107620716095,0.05759091675281525,0.6977328658103943,1.6423112154006958,0.20646822452545166,0.05398428812623024,0.5967230796813965,1.6868468523025513,-0.1305544525384903,0.06143089383840561
